Class_code,Species,Type_of_cost_merged,pred_cost_mean
terrinv,Spodoptera frugiperda,Damage,3045.239656
terrinv,Spodoptera frugiperda,Damage,2665.686234
terrinv,Spodoptera frugiperda,Damage,707.9457479
terrinv,Spodoptera frugiperda,Damage,1838.179216
terrinv,Spodoptera frugiperda,Damage,928.0657754
terrinv,Spodoptera frugiperda,Damage,1950.621356
terrinv,Spodoptera frugiperda,Damage,2169.523177
terrinv,Spodoptera frugiperda,Damage,1779.133244
terrinv,Spodoptera frugiperda,Damage,2524.028794
terrinv,Spodoptera frugiperda,Damage,1844.30933
terrinv,Spodoptera frugiperda,Damage,2689.598135
terrinv,Spodoptera frugiperda,Management,14.84063204
terrinv,Spodoptera frugiperda,Mixed,30.64336824
terrinv,Stomoxys calcitrans,Damage,13035.9406
Mammal,Sus scrofa,Damage,154.5398519
Mammal,Sus scrofa,Damage,154.5398519
Mammal,Sus scrofa,Damage,154.5398519
Mammal,Sus scrofa,Damage,154.5398519
Mammal,Sus scrofa,Damage,106.472311
Mammal,Sus scrofa,Damage,154.5398519
Mammal,Sus scrofa,Damage,154.5398519
Mammal,Sus scrofa,Management,5.02679987
Mammal,Sus scrofa,Damage,7.054303175
Mammal,Sus scrofa,Damage,3548.062854
Mammal,Sus scrofa,Damage,3548.062854
Mammal,Sus scrofa,Management,4.777380672
Mammal,Sus scrofa,Management,4.777380672
Mammal,Sus scrofa,Management,3.734160889
Mammal,Sus scrofa,Management,3.734160889
Mammal,Sus scrofa,Damage,28.62140549
Mammal,Sus scrofa,Damage,28.62140549
Mammal,Sus scrofa,Damage,28.62140549
terrinv,Teia anartoides,Management,968.6423231
terrinv,Thrips palmi,Management,0.787235198
terrinv,Thrips palmi,Management,0.787235198
Fish,Tinca tinca,Management,0.225482471
Reptilia,Trachemys scripta,Management,0.242743243
Reptilia,Trachemys scripta,Management,0.242743243
Reptilia,Trachemys scripta,Management,0.242743243
Reptilia,Trachemys scripta,Management,0.242743243
Reptilia,Trachemys scripta,Management,0.242743243
Reptilia,Trachemys scripta,Management,0.242743243
Mammal,Trichosurus vulpecula,Management,68.25840856
Mammal,Trichosurus vulpecula,Management,68.25840856
Mammal,Trichosurus vulpecula,Management,68.25840856
Mammal,Trichosurus vulpecula,Management,68.25840856
Mammal,Trichosurus vulpecula,Management,68.25840856
Mammal,Trichosurus vulpecula,Management,68.25840856
Mammal,Trichosurus vulpecula,Management,68.25840856
Mammal,Trichosurus vulpecula,Management,68.25840856
terrinv,Trogoderma granarium,Management,2.157891458
terrinv,Varroa jacobsoni,Damage,0.002477275
terrinv,Vespa velutina,Management,0.647820493
terrinv,Vespa velutina,Damage,0.153645247
terrinv,Vespa velutina,Management,0.342952768
terrinv,Vespa velutina,Management,0.342952768
terrinv,Vespa velutina,Management,0.342952768
terrinv,Vespa velutina,Management,0.342952768
terrinv,Vespa velutina,Management,0.342952768
terrinv,Vespa velutina,Management,0.342952768
terrinv,Vespa velutina,Management,0.342952768
terrinv,Vespa velutina,Management,0.342952768
terrinv,Vespa velutina,Management,0.297526699
terrinv,Vespa velutina,Management,0.297526699
terrinv,Vespa velutina,Management,0.297526699
terrinv,Vespa velutina,Management,0.297526699
terrinv,Vespa velutina,Management,0.297526699
terrinv,Vespa velutina,Management,0.297526699
terrinv,Vespa velutina,Management,0.297526699
terrinv,Vespa velutina,Management,0.297526699
terrinv,Vespa velutina,Management,0.297526699
terrinv,Vespa velutina,Management,0.297526699
terrinv,Vespa velutina,Management,0.297526699
terrinv,Vespa velutina,Management,0.297526699
terrinv,Vespa velutina,Management,0.297526699
terrinv,Vespula germanica,Management,0.016320732
terrinv,Vespula germanica,Damage,9.148904018
terrinv,Vespula germanica,Damage,9.148904018
terrinv,Vespula germanica,Damage,9.148904018
terrinv,Vespula germanica,Damage,9.148904018
terrinv,Vespula vulgaris,Management,2.735770889
Mammal,Vulpes vulpes,Damage,32.41938634
Mammal,Vulpes vulpes,Damage,32.41938634
Mammal,Vulpes vulpes,Damage,32.41938634
Mammal,Vulpes vulpes,Management,40.52949147
Mammal,Vulpes vulpes,Damage,302.8366797
Mammal,Vulpes vulpes,Management,0.642977417
Amphibian,Xenopus laevis,Management,0.02307698
